
"UC Santa Barbara",105.964375,99.655263888889,0.66950342004631,5–7,5,12,49,49.2,26.6,46.1,18,17.4,30.1,28.8,68.9,48.2,50,33.6,32.2,7.4,9.8,55.9,53.9,33.2,42.8,67.2,,,,2016,,,,-2.6113143286879,73.3,71.8
"Arkansas Pine Bluff",85.088791428417,104.9401758543,0.082300421327387,2–12,2,14,40.4,52.4,24.3,57.6,24.6,20.7,26.2,40.1,68.2,36.9,50.8,30.8,37.2,9.3,11.4,51.1,68.4,37.7,32.8,68.6,,,,2016,,,,-5.7724931827474,61.7,72
"Portland St.",99.673815042193,108.27274023401,0.27855718829289,2–7,2,9,48.3,49.4,30,36.4,20.1,18.1,33.9,35.2,73.1,49.4,48.8,30.4,34,8.5,7.4,58.1,51,28.1,26.8,72.2,,,,2016,,,,-5.3175989876436,64.5,71.6
Indiana,118.3474574704,99.887445944998,0.8754662318988,11–3,11,14,62,48.1,37.2,26.3,21.1,20.8,41.6,32.8,71.6,58.6,47.4,44.9,33.3,10.6,9.5,54.3,43.3,38.9,28.5,71,,,,2016,,,,-0.14504801198387,69.4,67
Louisiana,106.93774749981,110.12010008457,0.41648145101288,2–6,2,8,47.1,55.4,38.6,43.6,17.4,18.2,38.3,29.6,74.8,49.7,49.1,28.1,45.8,8.1,11,44.6,52.9,34.8,32.3,74.9,,,,2016,,,,-3.0724658414969,65.4,71.4
"Central Michigan",109.61110095974,111.45059639865,0.45229760357379,4–6,4,10,52.1,51.6,34.5,35.9,16.4,14.3,30.7,32.9,68.3,49.8,52.4,36.1,33.3,5.7,8.5,53.6,53.1,51.6,35.4,68.4,,,,2016,,,,-3.7742036582182,71.3,71.3
Brown,100.58545424251,106.62878880023,0.33827796504278,4–8,4,12,50.2,47.8,33.5,35.7,17.6,15.9,23.1,31.3,71,49,47.2,34.5,32.6,9.3,11.3,64.1,50.5,42.8,34.1,72.8,,,,2016,,,,-5.2976213319507,72.3,68.1
"Wright St.",93.678712121212,97.55896969697,0.38538825666844,4–7,4,11,47.9,48.6,30.4,51.2,19.2,20.2,18.8,25.6,67.7,40.9,51,38.8,29.3,4.4,11.1,57.2,52.5,40.2,33.5,68.1,,,,2016,,,,-4.1709980835215,71.5,70.5
"UC Irvine",104.42421669298,95.406341144669,0.73858760164811,8–5,8,13,48.4,44.5,37.4,34.2,18.4,17.4,30.2,30.9,66.2,49.1,42.5,31.3,32.4,11.6,6.9,64.4,65.9,32.6,33.4,67.2,,,,2016,,,,-0.68747566233342,70.4,74.6
Furman,98.019619832002,105.7663427363,0.29426815651737,4–7,4,11,47,52.4,41.7,36.9,21.7,21.7,33.4,29,65.6,50.3,50.8,28.6,36.7,4.4,12.8,50.4,54.2,44.3,36.6,66,,,,2016,,,,-4.5402612237627,67.1,67.5
UAB,107.61471651523,102.88594145996,0.62639184371309,9–3,9,12,52.7,46.3,35.9,29.2,18.7,18.7,34.8,31.3,67.1,53,48.4,34.8,28.3,15.8,8.2,69.9,51.4,34.2,34.6,67.8,,,,2016,,,,-0.91222730846499,69.4,69.4
Tulane,97.967413051867,94.947230443219,0.58906628836263,8–6,8,14,48.6,44.1,35.1,31,21.7,17.9,36.5,29.3,67.7,49.8,41.9,30.9,32.5,10.4,8.3,51,48.5,34,33.1,68.2,,,,2016,,,,-2.7609177749248,63.7,70.3
