"","season","team_id","team_name","conf_perf","fgpct","threeptpct","ftpct","treb","oreb","dreb","ast","stl","blk","to","pers_fouls","ppg","opp_ppg","opp_fgpct","opp_threeptpct","efgpct","mov","pace","unadj_off_eff","unadj_def_eff","starters_shooting_threes_pct","three_pt_shooters_at_35pct_pct","extraScoreChances","oppTO_teamTO_ratio","ast_TO_ratio","foul_outs","adj_bayes_win_rate_close","close_pct","blowout_pct","healthy_rate","pct_guards","kill_shot_count","coach_career_adj_win_pct","coach_career_log_games_total","coach_career_adj_march_eff","coach_curr_school_march_eff","avg_team_exp","smdi","womens_team_tourney_flag","tourney_summary","tourney_perf","wlpct","pyth_exp","luck"
"14",2008,96,"Kentucky","Did Not Play in Conference Tournament",0.470059072621112,0.396899084381793,0.715118140961195,35.0507936507937,8.82222222222222,23.7543650793651,12.1535714285714,5.83531746031746,4.83095238095238,15.431746031746,17.8373015873016,66.5484126984127,66.1365079365079,0.406803588862082,0.317094315524275,0.536287469097024,0.411904761904762,64.8825833333333,1.02505214754161,1.02091734420807,0.34,0.5,-6.92896825396825,0.754908147173188,0.787002463854769,3.1,0.711210881982757,0.498809523809524,0.113095238095238,0.927509469781694,0.5,2.9,0.627180309528338,5.06890420222023,1.41003482603346,0,2.2,0.4,0,"R64","R64 - L",0.642857142857143,0.659924368945816,0.0170672260886734
"15",2008,97,"Louisville","Quarterfinals - L",0.458004245687174,0.334452202866651,0.653615676359039,38.8805555555556,10.7638888888889,25.7666666666667,14.9222222222222,8.6,4.55,12.7583333333333,18.3694444444444,71.6222222222222,61.2583333333333,0.384950303253026,0.303579465541491,0.522463922245119,10.3638888888889,67.1760833333333,1.06603872869209,0.91100501208767,0.598214285714286,0.366666666666667,1.23611111111111,1.15605426468466,1.17603470117541,3.3,0.477828007956687,0.272222222222222,0.230555555555556,0.992782264407537,0.521428571428571,8.3,0.727272727272727,6.52649485957079,4.04166666666667,2.375,2.5,0.2,1,"E8","E8 - L",0.774193548387097,0.867769054782651,0.0935755063955538
"16",2008,98,"Western KY","Final - W",0.473488242368251,0.38716874456345,0.686901743320939,38.1811965811966,11.9662393162393,23.7529914529915,11.9465811965812,7.62393162393162,3.54786324786325,13.6794871794872,20.5269230769231,75.8196581196581,62.9470085470086,0.404872851563472,0.303016339869281,0.536123374310989,12.8726495726496,68.60325,1.10511136697129,0.917375149949743,0.495555555555556,0.675,5.27264957264957,1.28365016135539,0.87980228362691,5,0.426509676978071,0.182905982905983,0.16965811965812,0.981419605451184,0.55,3.3,0.652792782376859,4.82028156560504,0,0,2.6,0.2,1,"S16","S16 - L",0.8125,0.861893427020653,0.0493934270206531
"17",2008,116,"Mount St Mary","Final - W",0.46069512936923,0.360782419967444,0.70130386045879,37.7952380952381,9.95476190476191,25.1119047619048,13.1642857142857,7.0702380952381,4.16904761904762,14.0166666666667,20.272619047619,71.4333333333333,66.4226190476191,0.403990112412304,0.300364033491081,0.519379087486558,5.01071428571429,68.4518333333333,1.04348772650438,0.970400015277071,0.378571428571429,0.225,-1.91904761904762,1.0422985616534,0.953951962016478,5.8,0.284120285610546,0.182142857142857,0.107142857142857,0.995459259563346,0.507142857142857,2.9,0.400400703278391,4.77068462446567,0,0,2.44444444444444,0,0,"R64","R64 - L",0.580645161290323,0.615420923121588,0.0347757618312656
"18",2008,127,"Michigan St","Semifinals - L",0.467730687659513,0.375437091503268,0.723372809263324,39.236519036519,11.2702408702409,24.3048174048174,16.9781662781663,5.7954933954934,3.9014763014763,13.6254079254079,18.4829836829837,67.6550893550894,61.5026418026418,0.40767928055527,0.314720396797498,0.518727481500796,6.15244755244755,63.5207175602176,1.06312237835833,0.969275053885113,0.238888888888889,0.75,-1.22284382284382,0.853455362470954,1.26440107588113,6.5,0.695217494218274,0.166122766122766,0.127350427350427,0.998705966930266,0.505555555555556,5.1,0.696741854636591,5.99146454710798,4.1,4.1,2.44444444444444,0.2,0,"S16","S16 - L",0.757575757575758,0.823151795784639,0.0655760382088819
"19",2008,150,"Duke","Semifinals - L",0.450451572521259,0.373305302533875,0.697619676585467,40.5424242424242,13.1090909090909,24.0888888888889,14.5191919191919,9.01111111111111,3.81313131313131,13.3787878787879,19.730303030303,82.6616161616162,71.3636363636364,0.443896677778966,0.344445743934336,0.526305370700038,11.2979797979798,73.7966212121212,1.12080013551018,0.966523453815579,0.576785714285714,0.775,5.55959595959596,1.36674615174951,1.10693773820781,4.9,0.531720043344675,0.154545454545455,0.196969696969697,0.994958949891887,0.705357142857143,5.5,0.748069498069498,6.94408720822953,4.65217391304348,4.65217391304348,2.2,0.2,0,"R32","R32 - L",0.838709677419355,0.895464455274022,0.0567547778546672
"20",2008,153,"North Carolina","Final - W",0.478716971854792,0.384644696353693,0.764251345742174,47.9447552447552,15.5815073815074,28.3682983682984,16.4162393162393,7.63115773115773,4.72758352758353,14.9835275835276,17.3923076923077,87.2748251748252,74.06891996892,0.425524813396598,0.329871794871795,0.522897525918559,13.2059052059052,76.4165641025641,1.14153681492899,0.970479204842738,0.3125,0.966666666666667,4.16930846930847,1.02854354102671,1.08742972621238,3.6,0.79631525689863,0.234965034965035,0.231623931623932,0.963348891672425,0.625,6.9,0.8,6.48616078894409,3.47222222222222,4.125,2.66666666666667,0.2,1,"F4","F4 - L",0.96969696969697,0.905398397125974,-0.0642985725709955
"21",2008,172,"Cornell","Did Not Play in Conference Tournament",0.493925725029127,0.403077522399688,0.767695583597104,38.1966666666667,9.55111111111111,25.92,14.3655555555556,5.06333333333333,2.92666666666667,13.0655555555556,18.4111111111111,76.1566666666667,64.4933333333333,0.399381588035285,0.353643043236439,0.563633620158088,11.6633333333333,66.9499611111111,1.14029975417266,0.962675256691086,0.492857142857143,0.708333333333333,0.257777777777778,1.05808766392103,1.15493544981484,2.4,0.752449052324839,0.151111111111111,0.244444444444444,0.995855855855856,0.423214285714286,1.7,0.412946546305859,5.25749537202778,0,0,2.2,0.2,1,"R64","R64 - L",0.8,0.76091343603342,-0.0390865639665796
"22",2008,198,"Oral Roberts","Final - W",0.443990350526979,0.348674083438242,0.680281527206584,40.277380952381,11.597619047619,25.1761904761905,13.6892857142857,6.68928571428571,3.78928571428571,12.6214285714286,15.9869047619048,69.772619047619,60.727380952381,0.398598324286189,0.332531102531103,0.50543973081922,9.0452380952381,65.2904761904762,1.06878076639906,0.93006719788529,0.325,0.633333333333333,2.06309523809524,1.04815319189922,1.08789984299467,3,0.568776449680561,0.247619047619048,0.16547619047619,0.973116081948287,0.5,1.5,0.586196661760901,5.50938833662798,0.919539503790822,1,2.6,0.2,1,"R64","R64 - L",0.741935483870968,0.780080957978493,0.0381454741075254
"23",2008,201,"Oklahoma","Semifinals - L",0.423077854703879,0.331168282697694,0.661439823415433,37.0205128205128,11.4431623931624,23.4115384615385,11.4376068376068,6.30982905982906,3.63418803418803,12.5683760683761,17.2807692307692,64.8098290598291,64.5628205128205,0.420255986133207,0.327330139372822,0.482101589896028,0.247008547008547,63.7708333333333,1.01285823771508,1.01512117786505,0.45,0.208333333333333,0.943589743589744,0.976998061859,0.910451586852944,3.1,0.733503742502627,0.248717948717949,0.227350427350427,0.970508066142542,0.6125,3.6,0.623737502125886,5.02388052084628,0.838506258586017,0,2.33333333333333,0,1,"R32","R32 - L",0.65625,0.701445645146207,0.0451956451462071
"24",2008,218,"Temple","Final - W",0.467480484744633,0.370180046609763,0.740157941437445,36.3293939393939,8.92272727272727,24.4743939393939,15.3737878787879,5.9680303030303,4.79257575757576,11.8381818181818,17.5816666666667,72.7969696969697,67.5995454545454,0.416976872800402,0.349441526610644,0.543542438856493,5.19742424242424,65.6399621212121,1.10761739974343,1.02859498873511,0.571428571428571,0.7,-1.84106060606061,1.033949883235,1.31174701941986,3,0.614024477840602,0.391818181818182,0.00833333333333333,0.996559585492228,0.714285714285714,3.7,0.640159045725646,6.22257626807137,1,0,2.75,0.4,1,"R64","R64 - L",0.636363636363636,0.652081761457501,0.0157181250938649
"25",2008,221,"Pitt","Final - W",0.461465483161465,0.355350436182263,0.636784258318984,40.16,14.005,22.4383333333333,15.81,6.27333333333333,3.23666666666667,12.115,16.515,73.0283333333333,67.0383333333333,0.431745214289484,0.342277489670293,0.51730341226962,5.99,65.3648083333333,1.11793420111571,1.02674914017642,0.635714285714286,0.525,2.91166666666667,1.11507114956432,1.33854950422583,3,0.573217822749888,0.188333333333333,0.14,0.964203326778013,0.435714285714286,4.1,0.744991734505476,4.91265488573605,1.63988448804469,2,2.66666666666667,0,1,"R32","R32 - L",0.764705882352941,0.812126804452469,0.0474209220995282
"26",2008,222,"Villanova","Quarterfinals - L",0.415036397085921,0.323315918000128,0.745681344622039,38.7040404040404,12.8454545454545,22.169696969697,12.6666666666667,7.71717171717172,2.78484848484849,14.2373737373737,21.4222222222222,69.3909090909091,69.6313131313131,0.442042342114928,0.366501537400009,0.473906582284337,-0.24040404040404,67.7791717171717,1.02252280002664,1.02746827268993,0.505555555555556,0.505,3.82121212121212,1.11518876117497,0.897010472541507,7.6,0.561312839523566,0.242424242424242,0.117171717171717,0.987443941921822,0.618055555555556,6.6,0.615384615384615,6.00141487796115,1.8,2.33333333333333,1.9,0.2,0,"S16","S16 - L",0.612903225806452,0.626082196557381,0.0131789707509293
"27",2008,228,"Clemson","Final - L",0.452926534365043,0.365453109065329,0.619619223993857,39.7919191919192,15.0638888888889,22.1676767676768,15.0962121212121,9.68358585858586,5.55277777777778,14.039898989899,19.8833333333333,78.5714646464646,70.5366161616162,0.437697250607316,0.293898601398601,0.517300246967068,8.03484848484849,72.6984924242424,1.08119411804476,0.970477651524446,0.375,0.7,5.12954545454545,1.26545072516745,1.07518970886114,4.3,0.553607979714673,0.385606060606061,0.205808080808081,0.987022563726973,0.5,7.3,0.56695652173913,6.35610766069589,1,0,2.5,0,0,"R64","R64 - L",0.75,0.828935447093946,0.0789354470939463
"28",2008,235,"Memphis","Final - W",0.46192094864706,0.346926650585187,0.612516029133973,43.3454545454546,14.1727272727273,26.7363636363636,15.8636363636364,8.71818181818182,5.89090909090909,11.4727272727273,16.8,79.0545454545455,59.8909090909091,0.385241453582985,0.296964867544978,0.527745677553853,19.1636363636364,69.6157272727273,1.13548970411835,0.860294150276429,0.606944444444445,0.626666666666667,8.20909090909091,1.41182950191571,1.40234674329502,2.9,0.550473586135131,0.0909090909090909,0.436363636363636,0.981599897192411,0.6625,10.6,0.736220472440945,6.23244801655052,2.5,2,2.4,0,0,"Final","Final - L",0.96969696969697,0.948764540673491,-0.0209324290234786
"29",2008,238,"Vanderbilt","Quarterfinals - L",0.450030896383999,0.379637709845704,0.726867241094215,37.5931623931624,10.0008547008547,24.1995726495727,17.3811965811966,5.35982905982906,3.53589743589744,14.1457264957265,18.0948717948718,76.2384615384615,73.6111111111111,0.437843096738832,0.344175000253577,0.530990221536172,2.62735042735043,71.6356346153846,1.06281742813733,1.0286497506683,0.564285714285714,0.525,-2.56452991452991,1.01048192395625,1.23572911856446,2.3,0.673538835813372,0.298717948717949,0.167521367521368,1,0.564285714285714,4.3,0.60958904109589,6.08449941307517,2,3,2.4,0,1,"R64","R64 - L",0.78125,0.698730339114684,-0.0825196608853164
"30",2008,239,"Baylor","Early Round - L",0.442206479984588,0.362885950505968,0.761844952383163,40.9983333333333,11.9583333333333,25.6933333333333,11.6983333333333,6.60333333333333,4.39,12.185,23.2166666666667,82.4916666666667,80.5266666666667,0.442810158739576,0.340422735159577,0.513014713740812,1.965,74.4471708333333,1.1082939422059,1.07976178424383,0.698412698412698,0.52,-0.04,1.11402918069585,0.978226711560045,7,0.328879493941681,0.119166666666667,0.05,0.996888588993852,0.698412698412698,6.4,0.444657259195793,4.91998092582813,0,0,2.6,0.4,1,"R64","R64 - L",0.666666666666667,0.73211781246682,0.0654511458001532
"31",2008,245,"Texas A&M","Semifinals - L",0.441169992204475,0.336918103448276,0.66501212335619,41.4428571428571,11.5547619047619,26.2253968253968,12.4,4.45555555555556,3.73650793650794,12.4412698412698,17.6119047619048,68.5309523809524,63.8071428571429,0.411279649801486,0.331349586867982,0.499379754170377,4.72380952380952,65.1640317460318,1.04919730031528,0.979508774403375,0.357142857142857,0.583333333333333,-0.4,0.888025513235597,1.01921738392327,2.9,0.584499294450406,0.151587301587302,0.253174603174603,0.995420721236405,0.571428571428571,5.6,0.564616163639781,5.60947179518496,2.80873153020288,0,2.5,0.2,1,"R32","R32 - L",0.727272727272727,0.852117556623074,0.124844829350347
"32",2008,250,"UT Arlington","Final - W",0.464030106319509,0.345793495491132,0.676340576910644,40.7464646464646,11.189898989899,26.5858585858586,13.4373737373737,6.65656565656566,2.57474747474748,17.0626262626263,20.1777777777778,72.6030303030303,70.910101010101,0.408521272757268,0.330532200170393,0.51917915447546,1.69292929292929,71.2564595959596,1.01882995401334,0.995541505006636,0.3125,0.583333333333333,-3.26868686868687,0.875876411170529,0.78731007554537,5.4,0.518833615387884,0.297979797979798,0.143434343434343,0.988326320421918,0.5,0.1,0.502636485547366,3.43398720448515,0,0,2.6,0.2,0,"R64","R64 - L",0.645161290322581,0.696198912513458,0.0510376221908769
"33",2008,251,"Texas","Final - L",0.434869638505652,0.36668450925802,0.674107974750179,41.6340326340326,12.8843822843823,25.2756798756799,12.1118881118881,5.44965034965035,5.16526806526807,9.27676767676768,17.4266511266511,73.0411033411033,64.9578865578866,0.387430325845263,0.318340384098845,0.502490949501093,8.08321678321678,64.9512785547786,1.12432000411885,0.999526239383725,0.75,0.675,2.06736596736597,1.22450585958892,1.30790624657734,1.5,0.754205389053038,0.285081585081585,0.172804972804973,0.985148781683315,0.666666666666667,7.2,0.655172413793103,6.45990445437753,1.9,2.27777777777778,2,0,1,"E8","E8 - L",0.818181818181818,0.855913964504328,0.0377321463225095
"34",2008,252,"BYU","Final - L",0.452840250465949,0.382444563223206,0.639310787496079,42.1183760683761,10.0504273504274,28.3974358974359,16.8952991452991,5.65042735042735,3.95641025641026,13.4538461538462,17.1645299145299,72.7444444444445,62.8760683760684,0.388993495933791,0.290236898499903,0.530806119374123,9.86837606837607,68.9559700854701,1.05347538589078,0.913185788910457,0.657142857142857,0.56,-0.154700854700855,0.963611418727698,1.27994155284853,3,0.677202662741153,0.15982905982906,0.235042735042735,1,0.571428571428571,1.9,0.678011857781048,4.15888308335967,0.694134639479277,1,2.11111111111111,0,0,"R64","R64 - L",0.8125,0.871707690150778,0.0592076901507784
"35",2008,265,"Washington St","Semifinals - L",0.466045037968055,0.397044550929919,0.716056709039548,30.4815656565657,7.71085858585859,20.055303030303,13.3247474747475,6.27525252525253,2.60454545454545,9.94419191919192,15.7606060606061,65.9532828282828,60.3262626262626,0.448682703178507,0.340421519094094,0.536821880954594,5.6270202020202,59.8451287878788,1.10202629874709,1.00823820774229,0.476190476190476,0.766666666666667,1.54646464646465,1.31619074287981,1.34039786715204,3.9,0.670018964896325,0.286363636363636,0.184343434343434,0.990978858480234,0.441269841269841,3.3,0.695985008635127,3.55534806148941,0.593402169625713,1,3.375,0,0,"S16","S16 - L",0.75,0.855234001540284,0.105234001540284
"36",2008,269,"Marquette","Semifinals - L",0.430561875052932,0.350160772492219,0.708423259862914,39.299696969697,13.5174242424242,22.5490909090909,14.6263636363636,9.22030303030303,3.61636363636364,12.9225757575758,21.4672727272727,74.1118181818182,66.1781818181818,0.420776393452371,0.288614058510763,0.489188075110349,7.93363636363636,69.1363545454546,1.07185947741672,0.957063872553392,0.656944444444444,0.475,5.59954545454545,1.29167422491973,1.12928366264188,5.5,0.448230155885052,0.139848484848485,0.297878787878788,0.996991945890624,0.618055555555556,6.2,0.652614104082001,5.52942908751142,2.19185041980737,2.375,2.77777777777778,0.2,0,"R32","R32 - L",0.727272727272727,0.860761084485875,0.133488357213147
"37",2008,275,"Wisconsin","Final - W",0.443846620518006,0.374177441453927,0.738813734677812,36.625,10.375,23.8916666666667,12.0333333333333,5.89166666666667,3.26666666666667,11,14.1833333333333,65.5166666666667,53.8,0.380931573241749,0.312041038914528,0.50568862794062,11.7166666666667,60.1437083333333,1.08983920419248,0.89568625690202,0.554166666666667,0.633333333333333,1.69166666666667,1.14651415684226,1.12353626737839,1.7,0.621630721460162,0.283333333333333,0.15,0.997727962372933,0.65,6.5,0.671043378256875,5.54126354515843,1.54143267798999,1.66666666666667,2.875,0.2,0,"S16","S16 - L",0.875,0.922732898882776,0.0477328988827761
"38",2008,277,"West Virginia","Semifinals - L",0.435623263075722,0.334221579170301,0.67976836445732,38.6769230769231,11.7779914529915,23.3096153846154,14.3882478632479,6.51602564102564,4.78611111111111,10.8673076923077,18.783547008547,70.8399572649573,64.0647435897436,0.43293455388138,0.366262298910981,0.493404454726752,6.77521367521368,65.6667179487179,1.07805570108561,0.976551108174977,0.507142857142857,0.808333333333333,4.98931623931624,1.35521021021021,1.33443230464507,4,0.44942578773719,0.168162393162393,0.282905982905983,0.993288357212408,0.492857142857143,7,0.735795454545455,6.55819780281227,1.76666666666667,0,2.5,0.2,1,"S16","S16 - L",0.705882352941177,0.870541537240426,0.164659184299249
"39",2008,301,"San Diego","Final - W",0.463327129859388,0.35543133337251,0.63663287743118,37.4367063492064,10.2828373015873,23.5106150793651,14.0769841269841,7.20138888888889,3.31954365079365,13.6985119047619,16.9357142857143,66.2999007936508,59.606746031746,0.425154623768796,0.284423188086366,0.510615253969314,6.69315476190476,65.248091765873,1.01639066098005,0.91363133916951,0.225,0.55,2.53988095238095,1.15931255045009,1.03544891640867,1.6,0.792788570563081,0.413988095238095,0.125198412698413,0.991433249845327,0.717857142857143,1.7,0.595691518320171,0,0,0,2,0,1,"R32","R32 - L",0.65625,0.625209636283354,-0.0310403637166459
"40",2008,344,"Mississippi St","Semifinals - L",0.454650348179964,0.321787257206055,0.665049415992812,44.0803418803419,11.3102564102564,29.4264957264957,12.4461538461538,5.15384615384615,8.08461538461538,15.1444444444444,15.8581196581197,71.9811965811966,65.8418803418803,0.357151477364243,0.317261655984688,0.515497140443078,6.13931623931624,69.5162222222222,1.0359043283842,0.947334632529035,0.657142857142857,0.225,-7.49401709401709,0.747681485181485,0.827980352980353,3.2,0.500749885317927,0.326495726495727,0.230769230769231,0.939164362765504,0.657142857142857,2,0.637752782578105,5.66988092298052,0.946326374528464,1,2.25,0,0,"R32","R32 - L",0.67741935483871,0.779955750801264,0.102536395962554
