
"UC Santa Barbara",100.63087476076,106.20206070158,0.34985638290381,1–10,1,11,41.6,56,25.8,38.5,17.7,17.7,34.9,29.9,69.1,41.6,58.1,27.7,35.9,7.1,8.9,54.9,67.4,36.1,50.3,68.7,,,,2017,,,,-5.9039531274825,60.8,71.5
"Arkansas Pine Bluff",79.370677153711,105.88480282752,0.035075007143082,0–12,0,12,41.4,52.7,26.5,61.5,27.2,23.2,28,37.9,69.3,38.4,57.2,31.3,31,8,11.7,50.2,67.3,35.4,42.3,69.3,,,,2017,,,,-8.7887332351902,59.9,74.1
"Portland St.",108.74343333333,109.95253333333,0.46825253446966,5–5,5,10,53.6,57.2,29.8,32.2,16.2,22.1,27.7,31.3,72.8,52.2,57.4,37.4,37.9,6.3,6.6,53.5,55.3,35.8,41,71.8,,,,2017,,,,-2.8532868430381,61.8,63.9
Indiana,113.91946497199,95.165172575904,0.88781296593273,10–4,10,14,57.7,44.5,40.2,28.9,21.8,16.3,42.2,26.7,71.5,57.1,44.8,39.1,29.4,13.6,10.2,55.5,44.5,40.3,33.7,70.7,,,,2017,,,,-0.3928033367987,72.1,68.1
Louisiana,108.10909722222,104.722625,0.59049097718461,8–4,8,12,50.6,54.5,44.1,35.9,17.1,23.3,37.6,26.6,74.5,50.1,53.5,34.5,37.7,7.3,10.7,46.9,45.9,31,32.9,74.6,,,,2017,,,,-1.4177858179582,65.9,67.1
"Central Michigan",110.14482728185,115.46756827042,0.36755362083668,8–3,8,11,52.4,51.9,33,30.3,12.5,18,26.1,34.1,77.2,49.3,53.6,36.7,32.4,4.5,11,43,40.5,53.2,34.2,76.1,,,,2017,,,,-1.3063858123536,78.2,74.6
Brown,103.63156633237,114.0095496626,0.25019684664014,7–6,7,13,51,56.3,53.4,35.5,20.5,21.7,29.7,33.7,72.3,49.4,57.3,35.9,36.3,5,11.6,55,50.7,36,34,73.3,,,,2017,,,,-3.300869631248,75.1,67.8
"Wright St.",102.1953974359,104.01846153846,0.44933938682947,8–5,8,13,50.3,51.1,39,36.2,22.3,19.5,30.9,27.5,72.5,46.3,50.1,37.4,35.1,6.3,11.9,52.7,46.3,41.5,36.6,71.8,,,,2017,,,,-2.0058473045336,76,72.2
"UC Irvine",96.573083333333,96.654333333333,0.49758220704819,5–9,5,14,47.2,46.8,30.7,42.7,21.8,15.3,29.1,25.6,67.1,46.5,42.4,32.4,35.8,11.7,6.5,53.8,60.2,36,39.3,69.3,,,,2017,,,,-4.0285110571633,67.5,69.1
Furman,101.84417625611,99.041888706584,0.57953442320618,6–6,6,12,53.6,46.7,33.2,35.8,20.6,18.9,26.1,25.9,67,52.4,49.2,36.8,28.6,8,5.4,56.1,54.5,42,40.9,67.4,,,,2017,,,,-3.1634658924087,70,74.9
UAB,101.95488282757,100.06591492234,0.55355987521323,6–6,6,12,50.2,49.3,41.8,28.6,22.2,18.8,30.8,28.9,70.3,51.5,45.1,31.5,37.4,15.3,10.1,60.8,52.3,30.3,38.1,71.3,,,,2017,,,,-2.680586373488,75.7,66
Tulane,102.53256410256,110.10546153846,0.30587632177588,3–10,3,13,46.9,53.7,34.1,48,18.7,19.5,29.6,32.1,71.4,44.2,50.7,34.5,39.9,12.3,7.3,53.4,52.8,35.8,32.7,71.3,,,,2017,,,,-6.9831834993318,71.6,68.8
FIU,97.575217354839,108.66783242958,0.22474401777087,2–10,2,12,48.4,53.5,28.4,36,20.2,16.4,31.1,24.8,66.7,49.2,51.1,31.1,38.1,7.9,10.9,41.3,52.9,30,39.6,65.6,,,,2017,,,,-7.8802484384685,73.2,68.9
BYU,108.40773412738,95.629274435421,0.80881599443214,11–4,11,15,51.6,45.2,42.1,28.1,18.1,16.2,29.4,24.8,78.4,51.2,45.1,35.1,30.3,11.5,6,61.2,52.8,30.9,39.1,79.6,,,,2017,,,,-1.1013908532008,73.6,62.1
"Illinois Chicago",104.02984722222,108.96815277778,0.36973709425604,5–7,5,12,51.5,48.8,48.6,35,22.3,18.8,34.7,33.6,73,49.2,45.7,37.4,38.6,8.5,11.1,52.1,50,33,25.2,73.5,,,,2017,,,,-5.0006088112438,69.1,73.4
Xavier,113.55262748592,90.870854186505,0.92840957028503,12–2,12,14,51.7,48.6,39.5,32.8,17.6,20.1,34.5,22.4,69,52.3,48,33.8,33,10.1,10.4,57,58.6,35.5,38.5,69.9,,,,2017,,,,2.2850642855355,70.3,65.2
Charlotte,102.05708794988,104.42986945389,0.43430473847545,6–5,6,11,49.8,51.4,35.4,37,16.8,22.2,21.7,35.7,74.9,45.5,52.3,39,33,7.5,7.1,48.1,51,32.7,33.2,75.2,,,,2017,,,,-1.8208341618817,76.3,75.2
Canisius,110.25671030414,109.97776648889,0.50728230384143,8–5,8,13,54.8,53,35.8,32.5,20.8,19.3,31.3,33.5,72.5,50.2,52.3,40.8,36.3,5.7,10.2,67.8,48.9,41.6,34.4,71.5,,,,2017,,,,-1.8367631378166,73.6,71.5
"Wake Forest",117.88758600947,98.916624013421,0.88264538324437,9–5,9,14,54.7,51,35.1,32.5,18.8,18.2,32.4,28.8,71.5,52.2,50.6,39.5,34.4,11.5,8.5,57.6,49.5,36.5,38.7,71.9,,,,2017,,,,0.13873662409383,76.4,66.8
"Florida Atlantic",97.953541883357,105.95297700768,0.28848079276772,2–8,2,10,46.8,49.6,31.2,34.3,17.5,19.5,28,36.1,68.2,44.1,46.6,34.6,38,8.3,7.9,49.8,45,35.4,28.8,69.8,,,,2017,,,,-5.8291993838881,69.9,69.6
Northeastern,107.44612820513,102.55743589744,0.6307686789282,8–5,8,13,54.1,50.5,43.2,30.4,20.4,18.1,28.8,27,69.4,53.1,49.4,37.2,34.9,9.5,13.1,55.5,54.5,37.5,38.7,69.5,,,,2017,,,,-1.5131976563612,68.1,68.6
"Robert Morris",90.692635385196,97.082118837224,0.31368830108567,5–10,5,15,43,49.5,40.1,43.1,22.2,22.8,30.3,30.3,71,41.8,52.2,30.8,28.9,5.6,11.1,48.8,54.2,29.4,30.3,70.5,,,,2017,,,,-5.8041751809323,63.8,69.1
Seattle,93.69347665147,103.69642030961,0.23747936805261,5–7,5,12,47.8,48.3,37.6,32,20.4,19,24.9,32.1,71.1,48.1,46.1,31.5,34.3,6.9,14,68,66.5,45.4,41.1,71.4,,,,2017,,,,-4.4196674794967,73.1,71.8
Villanova,120.82616830536,93.264622792201,0.95154670020048,14–0,14,14,59.2,47.3,34.5,17.8,16.3,18.8,28.9,23.2,66.8,60.1,50.7,38.7,27.8,8.4,5.7,52.2,57.1,45.4,38.1,67.1,,,,2017,,,,4.4781547515681,78.9,71.5
Howard,95.382439968877,114.99568818301,0.10428435940039,0–12,0,12,43,57.7,45.8,35,21.7,17.6,29.7,32.8,66.4,41,53.8,32,41.8,8,9.2,38.2,70.8,27.8,43.6,67.8,,,,2017,,,,-7.03024000045,62.9,73.5
"Utah St.",103.57991044499,101.87193813913,0.54765717024567,5–7,5,12,51.7,48.6,34.4,34.7,17.7,16.6,22.3,26.2,70.3,51.5,46.9,34.7,34.2,10.7,5.6,59.3,57.1,37,38.8,69.7,,,,2017,,,,-4.1095433791877,72.1,70.7
Marist,99.735100740233,112.56594284112,0.19912890998547,4–10,4,14,50.4,53.1,31.7,39.3,19.5,16.1,23.8,34,69.2,50.9,52.4,33.1,36.3,6.4,9,52.7,54.3,43.2,33.3,69.6,,,,2017,,,,-6.5729443674792,69.8,73
Toledo,106.32542361958,103.15174577353,0.5862507549407,6–6,6,12,53.2,51.7,45.6,31.7,19.8,13.7,28.8,23.4,72.2,54.2,53,34.4,31.7,4.9,10.4,52.3,41,36.9,24.4,70.9,,,,2017,,,,-3.0055379650487,69.1,67.1
Denver,102.55754090117,105.23708425637,0.42638764142304,9–5,9,14,54,48.4,36.4,40.5,21.1,16.5,28.3,24.9,68.3,50.9,50.9,39.8,29.9,5.5,9.7,59.1,45.6,34.9,40.7,68,,,,2017,,,,-2.716047749542,69.8,73.5
"Cal St. Northridge",103.30109361869,112.99533768554,0.26278684365945,3–8,3,11,50.5,51.1,46,42.2,20.5,16.2,29.1,35.5,75.3,50.4,48.6,33.8,38.6,7.8,10,50.3,49.8,21.7,26.9,74.9,,,,2017,,,,-4.9356479796694,71.6,73.4
Maryland,108.33416429565,95.313046577918,0.81345519864604,12–1,12,13,52.2,45.2,46,30.6,20.3,19.1,31.2,30.1,69.1,52.4,44.6,34.7,31,12.1,8.3,52.8,44.1,42.5,32.5,70.3,,,,2017,,,,2.1004964090271,72.3,74.2
Rice,109.837375,106.19661111111,0.59571677174995,8–4,8,12,56.2,51.1,45.5,39.7,19.3,18.8,31.8,26.4,72.7,54.5,49.6,39.1,36.3,8.2,10,56.4,48.6,41.3,30.8,73.1,,,,2017,,,,-1.6750865327616,70.6,74.4
"Abilene Christian",96.496050348778,104.32132098742,0.28972966587428,2–7,2,9,52.3,50.9,30.7,43.9,21.9,19.7,19.2,32.9,67.4,52.3,52.2,34.8,32.4,8.7,9.7,49.5,52.8,32.6,36.9,67.8,,,,2017,,,,-4.7012664139396,63,65.2
Rider,95.534416666667,100.6404047619,0.35462438079136,9–5,9,14,46.5,46.6,35.3,32.1,19.2,18.2,31.4,28.3,74.7,48.3,47,28,30.5,8.6,8,47.5,52.4,27.8,32.1,74.5,,,,2017,,,,-2.8073466379745,63.5,71.9
"Boston College",97.779947005886,99.797589118845,0.44154801543801,7–6,7,13,51.5,48.3,36.5,35.9,21.8,19.2,28.1,23.8,73.6,48.3,51,38.7,29.4,10.4,10.5,61.7,59,33,37.8,73.2,,,,2017,,,,-3.8562214563286,63.9,73.2
Arizona,113.0522006275,91.279234524275,0.92130075455619,12–2,12,14,51.6,44.2,40.1,28.8,18.2,19.3,34.9,27.7,67.1,50.6,43.8,36.2,29.9,11,5.5,51,52.1,27.3,35.5,67.7,,,,2017,,,,2.3678190820943,74.4,63.5
"Penn St.",101.46834277801,97.490698338903,0.61298657871721,8–6,8,14,47.8,47.3,32.2,30.2,17.9,20.9,27.9,30.6,74.2,45.5,43.5,34.9,36.6,14.3,10.3,58,50.8,33.4,33.4,75,,,,2017,,,,-2.1606551773268,77.9,74.9
Hawaii,92.769395602116,99.994320738201,0.29682546136609,5–7,5,12,44.9,50.9,37.2,34.2,22.4,21.4,30.1,31.4,67.3,45.2,48.9,29.6,36.2,4.9,12.8,60.2,47.9,41.5,35.8,68.6,,,,2017,,,,-4.3826207902739,74.1,60.7
"San Diego",103.39849031978,108.71859147554,0.35962705304204,6–7,6,13,50.2,50.1,37.9,39.8,17.5,15.6,23.5,30.2,66.6,45.7,51.9,37.4,31.4,4,12.4,50.3,42.6,43.5,36.2,66.8,,,,2017,,,,-3.5177276787245,74.4,71.1
"UC Davis",100.21392307692,102.76705128205,0.42817205086803,6–7,6,13,50.2,51.8,35.4,35.9,21.3,19.5,28.3,28.1,70.9,47.8,50.9,36.6,35.3,8.7,7.5,59.5,61,33.7,40.8,71.5,,,,2017,,,,-4.4301169796407,66.7,69.7
LSU,107.3009146585,103.72194225412,0.59631161203924,8–4,8,12,53,50.7,30.5,32.2,20.5,17.8,34.3,31.5,72,52.1,49.6,36.7,35.2,12.6,7.5,46.4,50.3,30,35.6,73.4,,,,2017,,,,-0.58990667740379,65.8,65.3
"St. Francis NY",93.084701225335,110.3366070833,0.12397681319694,3–11,3,14,43.3,53.4,30.9,49.6,17.1,19.9,28.4,34.1,69.3,41.3,53,30.5,36.5,6.6,9.8,45.6,49.1,44.6,26.7,68.8,,,,2017,,,,-7.8512014801295,62.3,69.2
