"","season","team_id","team_name","conf_perf","fgpct","threeptpct","ftpct","treb","oreb","dreb","ast","stl","blk","to","pers_fouls","ppg","opp_ppg","opp_fgpct","opp_threeptpct","efgpct","mov","pace","unadj_off_eff","unadj_def_eff","starters","starters_shooting_threes_pct","three_pt_shooters_at_35pct_pct","extraScoreChances","oppTO_teamTO_ratio","ast_TO_ratio","foul_outs","adj_bayes_win_rate_close","close_pct","blowout_pct","healthy_rate","pct_guards","kill_shot_count","coach_career_adj_win_pct","coach_career_log_games_total","coach_career_adj_march_eff","coach_curr_school_march_eff","avg_team_exp","smdi","womens_team_tourney_flag","Conference","power_conf","power_conf_extra","AdjOE","AdjDE","BARTHAG","WAB","tourney_summary","tourney_perf","wlpct","pyth_exp","luck","deep_run"
"11",2008,68,"Boise St","Final - W",0.507787140136355,0.381349434921644,0.661998943278679,37.9666666666667,9.88333333333333,25.515,17.6,6.8,2.40666666666667,15.5383333333333,17.425,81.3566666666667,74.3566666666667,0.438742584575918,0.341929006599924,0.580502561594553,7,73.597325,1.10545077650928,1.00987487225101,6,0.768571428571429,0.733333333333333,-1.535,0.995600743919134,1.13357074832726,3.7,0.495709145320892,0.298333333333333,0.143333333333333,0.126341675753173,0.414285714285714,4.7,0.54209898708219,5.05624580534831,0,0,2,0,0,"Other",0,0,106.666398141645,102.89908791241,0.601894179989685,-1.13952963557265,"R64","R64 - L",0.75,0.667312791831966,-0.0826872081680344,0
"12",2008,84,"Indiana","Quarterfinals - L",0.471325530577188,0.356372166091317,0.765497107946919,41.1966666666667,11.755,26.5283333333333,13.3566666666667,7.325,4.01666666666667,13.785,17.1766666666667,76.8466666666667,63.7433333333333,0.406634530746181,0.337696372279995,0.533357094988079,13.1033333333333,67.920475,1.13003186149379,0.940793313990128,7.5,0.464285714285714,0.416666666666667,1.57333333333333,1.04300439089451,0.971693566515308,2.5,0.660093825307767,0.281666666666667,0.3,0.319143549474182,0.535714285714286,10.7,0.530475442346718,5.6937321388027,0,0,2,0.2,0,"Big Ten",0,1,113.592584495385,92.359287364249,0.911947477073165,2.3648801712865,"R64","R64 - L",0.78125,0.783543083439782,0.0022930834397823,0
"13",2008,87,"Notre Dame","Quarterfinals - L",0.464056345656857,0.417365196078431,0.73093479252166,45.2055555555556,13.2611111111111,28.5,19.3916666666667,6.56111111111111,3.86944444444444,12.8333333333333,14.6777777777778,81.1333333333333,68.1416666666667,0.401881029435386,0.340855707064334,0.538218268996053,12.9916666666667,70.5613194444445,1.15047090736144,0.963675479467923,7,0.4375,0.9,0.744444444444444,1.0131569993639,1.5169229574402,1.3,0.483355461721317,0.161111111111111,0.252777777777778,0.0487269534679543,0.5,6.6,0.648951626199384,5.91889385427315,1.31718353840106,1.5,2.75,0,1,"Big East",0,1,115.10285567662,94.7430155247265,0.90326756551094,2.18258839560596,"R32","R32 - L",0.8,0.779226042091117,-0.0207739579088835,0
"14",2008,96,"Kentucky","Did Not Play in Conference Tournament",0.476700376208604,0.379456228179962,0.735077559414781,35.8047619047619,9.46666666666667,24.2178571428571,13.0964285714286,6.7702380952381,4.90238095238095,16.1238095238095,18.6071428571429,69.5071428571429,64.7190476190476,0.387199364814663,0.321341050229365,0.539700867961297,4.78809523809524,66.7379166666667,1.04092162736739,0.97148297660763,8,0.366666666666667,0.5,-5.13214285714286,0.836216157108863,0.810754184339675,5.2,0.561923650822498,0.28452380952381,0.236904761904762,0.402767046002423,0.5,5.4,0.627292750019351,5.06890420222023,1.41003482603346,0,2.2,0.4,0,"SEC",1,1,105.41356381436,94.918551954345,0.766149953310245,-0.53614434962685,"R64","R64 - L",0.642857142857143,0.626752968896525,-0.0161041739606176,0
"15",2008,97,"Louisville","Quarterfinals - L",0.450424814570261,0.346053870688673,0.651649810366625,40.555,11.9716666666667,26.23,14.29,8.04333333333333,5.01666666666667,13.4016666666667,17.5383333333333,71.3833333333333,59.5383333333333,0.375708464446711,0.301230661040788,0.520633998200842,11.845,66.5705833333333,1.07224297680417,0.893869302362006,7.5,0.703571428571429,0.488333333333333,1.705,1.10115937845769,1.07193919276471,2.7,0.502353239913248,0.293333333333333,0.315,0.0883329527521097,0.607142857142857,8.9,0.727272727272727,6.52649485957079,4.04166666666667,2.375,2.5,0.2,1,"Big East",0,1,109.76637674979,88.2265359862965,0.91984854397374,2.36978163855309,"E8","E8 - L",0.774193548387097,0.813193182667421,0.0389996342803242,1
"16",2008,98,"Western KY","Final - W",0.475983666986222,0.392511392392352,0.698880194183722,37.0082051282051,12.545641025641,22.1405128205128,12.9651282051282,7.98410256410256,3.76820512820513,14.3107692307692,21.2046153846154,77.4805128205128,65.8394871794872,0.426195421373658,0.343173202614379,0.540372599877664,11.6410256410256,69.5636,1.11365926401106,0.94585552130148,9.5,0.444444444444444,0.685,5.78102564102564,1.30963594191206,0.909465622338757,6.1,0.475507882056113,0.265641025641026,0.240512820512821,0.0758409772855233,0.527777777777778,4,0.652935524681181,4.82028156560504,0,0,2.6,0.2,1,"Other",0,0,109.890610536465,96.946002126644,0.80853194697775,0.154474290979875,"S16","S16 - L",0.8125,0.807149237719767,-0.00535076228023268,0
"17",2008,116,"Mount St Mary","Final - W",0.443267251608335,0.37387086272382,0.691753786119983,36.1464285714286,10.1702380952381,23.2214285714286,12.952380952381,7.72142857142857,3.63095238095238,14.0333333333333,19.5357142857143,68.8083333333333,66.477380952381,0.418988959489343,0.325885208105812,0.50293063223442,2.33095238095238,67.9102916666667,1.01289198068804,0.978987692565752,7.5,0.317857142857143,0.55,-0.139285714285714,1.13722245496439,0.933853512079319,6.7,0.418552125509103,0.28452380952381,0.101190476190476,0.103953693630822,0.535714285714286,1.9,0.400549490395332,4.77068462446567,0,0,2.44444444444444,0,0,"Other",0,0,96.916379928728,98.8617538213785,0.44266536260714,-4.66922641381155,"R64","R64 - L",0.580645161290323,0.590873443122482,0.0102282818321596,0
"18",2008,127,"Michigan St","Semifinals - L",0.486385204356735,0.370241013071895,0.731985997536134,42.090675990676,12.9310023310023,25.2200466200466,18.3736596736597,6.25221445221445,4.59324009324009,13.5573426573427,17.9937062937063,73.5582750582751,61.8142191142191,0.396722521102468,0.31594936364489,0.531999810871313,11.7440559440559,65.2320827505827,1.12564268782349,0.948241954201489,7.5,0.244444444444444,0.6,0.488811188811189,0.953230620926831,1.36513218375831,5,0.724236574395916,0.223543123543124,0.258974358974359,0.0280373831775701,0.527777777777778,8.4,0.696741854636591,5.99146454710798,4.1,4.1,2.44444444444444,0.2,0,"Big Ten",0,1,114.759635425345,92.8947460531235,0.91791121729043,2.54110431942025,"S16","S16 - L",0.757575757575758,0.768936922196096,0.0113611646203382,0
"19",2008,150,"Duke","Semifinals - L",0.470859630135326,0.394758918561353,0.686834160424175,41.0727272727273,12.8636363636364,24.930303030303,15.5030303030303,8.36060606060606,4.21212121212121,13.5454545454545,18.4363636363636,84.5121212121212,67.0454545454545,0.42430267974616,0.324250253400529,0.548911814795491,17.4666666666667,73.7803636363636,1.14565723113325,0.908947275627842,7.5,0.598214285714286,0.875,5.91515151515152,1.39242196529151,1.15657008163209,2.7,0.546164127610384,0.145454545454545,0.418181818181818,0.067950620475698,0.669642857142857,6.9,0.748069498069498,6.94408720822953,4.65217391304348,4.65217391304348,2.2,0.2,0,"ACC",1,1,117.591084235505,87.847695404732,0.96327741863538,4.44435812286225,"R32","R32 - L",0.838709677419355,0.842798715966987,0.00408903854763187,0
"20",2008,153,"North Carolina","Final - W",0.489797624732957,0.379680808660576,0.749076044369744,47.9055944055944,15.6004662004662,28.8293706293706,17.425641025641,8.89417249417249,4.66317016317016,14.8701631701632,16.6615384615385,90.1468531468531,71.6738927738928,0.418185784844197,0.33051282051282,0.535476849872013,18.4729603729604,77.2536538461538,1.16654093893752,0.928496730227942,8,0.35,0.833333333333333,6.71421911421911,1.16018694475468,1.16809047402907,2.6,0.755546768430172,0.129370629370629,0.402564102564103,0.219657156565322,0.625,7.1,0.8,6.48616078894409,3.47222222222222,4.125,2.66666666666667,0.2,1,"ACC",1,1,120.350771215955,91.909730153042,0.95684985851689,5.94479246560895,"F4","F4 - L",0.96969696969697,0.853946210527834,-0.115750759169136,1
"21",2008,172,"Cornell","Did Not Play in Conference Tournament",0.490073449782075,0.419550336690968,0.763206379442865,36.5166666666667,9.06111111111111,24.8666666666667,15.8055555555556,5.96666666666667,2.83333333333333,14.0555555555556,18.5777777777778,77.9333333333333,70.75,0.429039472311822,0.367650244430784,0.567432796778171,7.18333333333333,69.8211111111111,1.1204360745176,1.01048794961376,7.5,0.507142857142857,0.733333333333333,-1.82222222222222,1.02904302809769,1.1662833134154,3.4,0.717323955997206,0.244444444444444,0.144444444444444,0.110078828828829,0.401785714285714,1.6,0.413036001543006,5.25749537202778,0,0,2.2,0.2,1,"Other",0,0,107.580388683695,104.69001288798,0.574043969823405,-0.58291276873955,"R64","R64 - L",0.8,0.711997688245281,-0.0880023117547186,0
"22",2008,198,"Oral Roberts","Final - W",0.438804931419583,0.35930019877929,0.67929589360868,39.2142857142857,11.202380952381,24.4238095238095,13.302380952381,6.30238095238095,3.77738095238095,13.4202380952381,17.0464285714286,68.9523809523809,62.0392857142857,0.402076334186544,0.336147576147576,0.505509040108358,6.91309523809524,65.9464821428571,1.04587015021254,0.940617447484328,8,0.3375,0.783333333333333,0.603571428571429,1.05865533695502,1.00024132713873,3.5,0.44728690476428,0.177380952380952,0.201190476190476,0.114491841442108,0.5,1.2,0.586255416601289,5.50938833662798,0.919539503790822,1,2.6,0.2,1,"Other",0,0,102.501261704875,92.724913941313,0.759787985226815,-0.434398775533735,"R64","R64 - L",0.741935483870968,0.729066171063023,-0.012869312807945,0
"23",2008,201,"Oklahoma","Semifinals - L",0.454623832064297,0.358815772462831,0.683660334392042,38.5892307692308,11.1702564102564,24.9676923076923,13.1635897435897,6.81025641025641,3.92871794871795,13.1174358974359,16.6538461538462,70.5902564102564,63.0107692307692,0.401099322083698,0.31668118466899,0.515785330872185,7.57948717948718,65.8703,1.06907999864047,0.958962654290191,8,0.4625,0.475,0.964615384615385,1.05269805378341,1.00135346846483,2.4,0.626551939852783,0.216923076923077,0.298974358974359,0.116599803516011,0.5625,4.3,0.623855430046386,5.02388052084628,0.838506258586017,0,2.33333333333333,0,1,"Big12",1,1,108.994094227065,92.145699308141,0.86040835146011,1.39002597029285,"R32","R32 - L",0.65625,0.661015380011435,0.00476538001143467,0
"24",2008,218,"Temple","Final - W",0.474534619624992,0.377979073649714,0.742463176574978,35.1224242424242,8.80909090909091,23.5874242424242,15.0498484848485,6.49287878787879,4.31469696969697,13.2172727272727,18.0383333333333,73.0621212121212,69.5468181818182,0.427214680744092,0.365094537815126,0.548641866111091,3.51530303030303,66.8649015151515,1.09221675375671,1.03945713098773,7,0.571428571428571,0.65,-2.67075757575758,1.01303619714848,1.17092397984267,4.7,0.552911728134334,0.442727272727273,0.0416666666666667,0.0258031088082902,0.714285714285714,4.2,0.640159045725646,6.22257626807137,1,0,2.75,0.4,1,"Other",0,0,109.96082315168,99.3270401628,0.75481879721153,-0.82342175177414,"R64","R64 - L",0.636363636363636,0.620374973254042,-0.0159886631095941,0
"25",2008,221,"Pitt","Final - W",0.462521961365722,0.343863640879916,0.675892268974348,42.2866666666667,14.9183333333333,23.935,16.5283333333333,7.19666666666667,3.37333333333333,12.2716666666667,15.6966666666667,75.965,64.2766666666667,0.413930676855916,0.324478244371364,0.518510739611465,11.6883333333333,66.9812,1.13464180912677,0.962632404913316,7.5,0.564285714285714,0.43,5.715,1.20204550182208,1.36901931477615,1.8,0.701808297655872,0.218333333333333,0.338333333333333,0.101514034098701,0.464285714285714,7.4,0.745123218466071,4.91265488573605,1.63988448804469,2,2.66666666666667,0,1,"Big East",0,1,114.93060544077,94.5325498895715,0.9041834903532,2.61966829151675,"R32","R32 - L",0.764705882352941,0.758504012347567,-0.00620187000537376,0
"26",2008,222,"Villanova","Quarterfinals - L",0.439054017794131,0.355287770708823,0.72074093672522,39.9484848484848,13.6909090909091,22.7,14.5636363636364,8.06969696969697,2.90909090909091,13.7030303030303,20.4939393939394,75.0272727272727,69.2757575757576,0.437766099934314,0.373966914467854,0.501734164253075,5.75151515151515,68.9294696969697,1.08714356130908,1.00538905422037,8.5,0.527777777777778,0.675,6.62727272727273,1.22877343550447,1.07133384418902,7.7,0.597081336575755,0.227272727272727,0.187878787878788,0.232143160881804,0.590277777777778,7.3,0.615384615384615,6.00141487796115,1.8,2.33333333333333,1.9,0.2,0,"Big East",0,1,108.642234547805,95.9781776057875,0.806155559815005,0.171929860869215,"S16","S16 - L",0.612903225806452,0.599404577943923,-0.0134986478625285,0
"27",2008,228,"Clemson","Final - L",0.459410408239791,0.387433489831938,0.633820972040291,41.3212121212121,16.075,22.7848484848485,16.2568181818182,10.2795454545455,5.90833333333333,14.9348484848485,18.8166666666667,80.094696969697,68.2174242424242,0.432345598721383,0.306048951048951,0.526587250631387,11.8772727272727,72.317446969697,1.10778552259302,0.943374479350369,8,0.375,0.833333333333333,6.42348484848485,1.23186572927632,1.08785470266348,3.2,0.605628984929028,0.315909090909091,0.212878787878788,0.0934391146590751,0.5,9.1,0.56695652173913,6.35610766069589,1,0,2.5,0,0,"ACC",1,1,112.92899787792,90.842425919209,0.923095461337805,2.19095796878455,"R64","R64 - L",0.75,0.774480925072447,0.0244809250724467,0
"28",2008,235,"Memphis","Final - W",0.465879161486414,0.345255963548646,0.597596129395525,43.5818181818182,14.4090909090909,26.4454545454545,16.1909090909091,8.78181818181818,6.27272727272727,13.0909090909091,17.5909090909091,80.0454545454545,61.8727272727273,0.387696631295713,0.307548696699249,0.530359723675026,18.1727272727273,71.7415454545455,1.11654121770545,0.862356705179702,8.5,0.623611111111111,0.62,7.25454545454545,1.32935823754789,1.2773056923919,3.1,0.596854485801067,0.0909090909090909,0.418181818181818,0.204023603158967,0.645833333333333,9.7,0.736220472440945,6.23244801655052,2.5,2,2.4,0,0,"Other",0,0,112.309493849815,83.724379471173,0.96627022496755,4.4895409744575,"Final","Final - L",0.96969696969697,0.907368150865303,-0.062328818831667,1
"29",2008,238,"Vanderbilt","Quarterfinals - L",0.471603143252631,0.415625153840485,0.736582078500572,39.6302564102564,10.6287179487179,25.565641025641,18.0682051282051,6.15025641025641,3.62615384615385,14.7364102564103,18.2276923076923,82.0323076923077,74.1733333333333,0.430980207461987,0.343301953480679,0.554254960162264,7.85897435897436,73.5607230769231,1.11354430325331,1.00889721580681,7.5,0.535714285714286,0.775,-1.66820512820513,1.02611256696536,1.23230768794921,1.2,0.780714133957551,0.236923076923077,0.188717948717949,0,0.535714285714286,5.6,0.60958904109589,6.08449941307517,2,3,2.4,0,1,"SEC",1,1,111.83331333974,97.5571969456765,0.8278250399449,1.89959846263815,"R64","R64 - L",0.78125,0.658746164429024,-0.122503835570976,0
"30",2008,239,"Baylor","Early Round - L",0.462712037886984,0.383244185519532,0.729097498088113,40.7716666666667,12.0416666666667,25.1866666666667,12.5966666666667,7.65666666666667,4.38,12.47,20.2583333333333,81.4833333333333,72.6533333333333,0.4245496516713,0.349915873600084,0.536357941072899,8.83,71.8642166666667,1.13472263378806,1.00819366302983,8,0.634920634920635,0.66,1.77,1.20438832772166,1.01961840628507,4.7,0.404672293525481,0.138333333333333,0.25,0.0778227620332883,0.634920634920635,5.1,0.444787850267863,4.91998092582813,0,0,2.6,0.4,1,"Big12",1,1,113.6503188031,97.6346727598645,0.851553470663765,0.7388317954694,"R64","R64 - L",0.666666666666667,0.686979428473416,0.0203127618067498,0
"31",2008,245,"Texas A&M","Semifinals - L",0.476533943706357,0.363965517241379,0.633689876648676,43.6742857142857,12.0571428571429,27.9647619047619,14.05,4.53666666666667,4.35809523809524,12.6452380952381,17.1028571428571,73.7214285714286,61.1557142857143,0.38531507686043,0.334990427632568,0.536802318338,12.5657142857143,66.385930952381,1.10878544323933,0.922115984896825,7,0.4,0.633333333333333,-0.0200000000000001,0.915615094522658,1.12148374501316,3.7,0.610464769127177,0.109047619047619,0.428095238095238,0.0183171150543789,0.571428571428571,10.3,0.564662720434496,5.60947179518496,2.80873153020288,0,2.5,0.2,1,"Big12",1,1,113.51947612736,90.966330655242,0.921265907698065,1.5240260627118,"R32","R32 - L",0.727272727272727,0.797251441029843,0.0699787137571162,0
"32",2008,250,"UT Arlington","Final - W",0.479417573879661,0.342442727695614,0.648315202051182,41.5939393939394,10.6878787878788,28.2212121212121,14.7212121212121,6.88787878787879,2.71515151515152,17.1242424242424,19.1424242424242,74.3272727272727,66.430303030303,0.38887719565057,0.30869015279543,0.535021958152378,7.8969696969697,72.3974696969697,1.02645378911748,0.919201302298716,8,0.35,0.633333333333333,-1.96969696969697,0.937594431712079,0.859354044648162,4.1,0.466869433240068,0.275757575757576,0.339393939393939,0.116949975592297,0.5,0.5,0.502948187659592,3.43398720448515,0,0,2.6,0.2,0,"Other",0,0,99.3053602930375,98.1860680137265,0.53392161034863,-3.45573912153661,"R64","R64 - L",0.645161290322581,0.656634551838523,0.0114732615159423,0
"33",2008,251,"Texas","Final - L",0.461618937686656,0.390753077031036,0.699820312560526,40.9125874125874,12.7188811188811,24.9955710955711,13.213986013986,6.59370629370629,5.47482517482517,9.64848484848485,15.6463869463869,76.7065268065268,63.4086247086247,0.38629458645433,0.325586724415794,0.528119038430783,13.2979020979021,65.506513986014,1.17020747439279,0.967761991714303,6,0.7,0.685,2.51258741258741,1.32079697710927,1.36724836625169,0.6,0.674238356387543,0.231468531468531,0.277156177156177,0.0684113246013886,0.666666666666667,9.7,0.655172413793103,6.45990445437753,1.9,2.27777777777778,2,0,1,"Big12",1,1,121.0755745597,95.38980821404,0.939481149853935,4.1863300859334,"E8","E8 - L",0.818181818181818,0.801072623775751,-0.0171091944060671,1
"34",2008,252,"BYU","Final - L",0.469037573087852,0.38450322388031,0.658019274832585,43.3974358974359,10.794358974359,28.9938461538462,17.8820512820513,6.31435897435897,4.13538461538462,14.6692307692308,17.7482051282051,76.3733333333333,62.9958974358974,0.38175874313956,0.294789012273524,0.545606341670852,13.3774358974359,70.8902948717949,1.07639873188176,0.889580462393408,7,0.671428571428571,0.64,-0.0579487179487181,0.993348098929494,1.24719453672942,3.5,0.634162417010311,0.15025641025641,0.337435897435897,0,0.571428571428571,1.5,0.678235210498023,4.15888308335967,0.694134639479277,1,2.11111111111111,0,0,"Other",0,0,105.242752037765,89.128104935322,0.869080813315375,1.28824293305957,"R64","R64 - L",0.8125,0.817287237766617,0.00478723776661749,0
"35",2008,265,"Washington St","Semifinals - L",0.48404608536266,0.362549877788235,0.738572740112994,32.6098484848485,7.97045454545455,22.0371212121212,13.9287878787879,6.40454545454545,2.93181818181818,10.5371212121212,14.8575757575758,67.5674242424242,55.4393939393939,0.409697935194608,0.340404013299293,0.547989591677597,12.1280303030303,60.0745681818182,1.12461343153435,0.923258709288469,8,0.423809523809524,0.683333333333333,1.83636363636364,1.30341512361884,1.32410421552499,2.9,0.70049466976154,0.237878787878788,0.334848484848485,0.12050110349505,0.492063492063492,7.4,0.6962819194392,3.55534806148941,0.593402169625713,1,3.375,0,0,"Other",0,0,113.288959900945,90.7646769146905,0.927305848068865,2.43794635568095,"S16","S16 - L",0.75,0.800386160391819,0.0503861603918191,0
