
"UC Santa Barbara",114.53754545455,102.75056060606,0.777106136526,7–4,7,11,55.7,48,37.9,42.7,17.1,17.6,26.1,32.7,64.3,52.6,43.5,40.9,36.1,15.6,7.3,65,64.5,35.5,42.1,65.1,,,,2014,,,,-0.39763281916582,73.3,67.2
"Arkansas Pine Bluff",94.674983379992,111.66936409753,0.13027098464967,0–10,0,10,44,63.7,29.8,59.7,24.7,24.9,30.6,40.6,68.8,40.7,62.3,33.3,43.9,8.3,16.6,56.2,70.4,35.4,38.7,68,,,,2014,,,,-5.050258705444,64.6,70.2
"Portland St.",100.36212592933,108.70252505811,0.28535612699684,3–4,3,7,48.8,53.1,37.8,41.6,18.3,20,32.4,32.6,67,44.2,53,40,35.5,3.2,9.5,56.9,58.4,29.6,32.9,67.1,,,,2014,,,,-2.5354260234129,69.4,70.7
Indiana,106.59751683669,93.00260251488,0.82763765346476,10–4,10,14,51.4,42.6,54.7,35.8,22.1,18.2,42.7,27.2,73.6,52.2,43.7,32.9,26.8,12.9,11.4,45.4,43.2,28,31.4,73.5,,,,2014,,,,-0.78968596696788,72.7,68.4
Louisiana,109.40134131968,102.01181478369,0.69088219994308,6–4,6,10,51.7,49.3,46.7,40.5,21.2,19.1,35.8,34.7,74.2,49.7,51.8,36.8,28.4,7.1,16.2,46.3,45.4,35,27.4,71.5,,,,2014,,,,-0.27939696560235,64.5,72.4
"Central Michigan",106.29183270441,115.03541985064,0.28718532142166,5–5,5,10,49.4,55.8,35.1,34.3,15.9,19.5,30.8,33.8,65,53.9,57.4,29,35.4,4.7,14.8,46.7,54.4,43.6,36.6,65.8,,,,2014,,,,-3.5456694075914,76.1,75.4
Brown,99.181348484848,99.542818181818,0.48954254035925,6–5,6,11,49.2,43.6,36.2,37.2,21,16.9,33.4,27.1,71.4,45.5,43.3,38.7,29.4,11.4,9.7,51.8,51,29.9,28.6,71.8,,,,2014,,,,-2.8913679985393,65.1,72.8
Columbia,104.51460732528,97.14098561538,0.69875573962708,8–6,8,14,52.8,46.1,43.4,41.9,19.4,17,27.3,24.1,61.6,47.2,44.7,40.7,33.5,7.5,13,53.3,45.1,40.3,25.2,61.6,,,,2014,,,,-2.6631697291824,73.3,66.3
"UC Irvine",102.59913602847,97.395805533555,0.64532065733709,6–7,6,13,51.9,46.5,39.9,39.7,19.4,14,30.8,26,69.7,50.6,41.9,36.9,37.2,16.9,7.4,59,55.8,27.5,32.9,68.8,,,,2014,,,,-2.981073150797,59.5,69.8
Furman,100.55376455281,116.86090946721,0.15079792960613,4–6,4,10,48.2,53.4,33.7,26,19.6,15.7,29,39.1,63.8,46.6,53.1,34.6,36,6,10.6,36,51.6,29.8,35.3,65,,,,2014,,,,-3.6592422233018,72.2,69
UAB,106.50956944444,101.17130555556,0.64366935534734,9–3,9,12,45.1,44.8,41.7,26.5,19,12.4,43.4,28,70.2,45,45.9,30.4,28.2,9.1,10.4,49.4,48.3,23.9,32.8,69,,,,2014,,,,-0.18348675311119,72.5,68.4
Tulane,102.68639133313,117.20785873941,0.17929999437895,6–7,6,13,48.3,55,54.5,38.5,18.1,17.2,31.9,31.8,64.8,47,52.8,34.2,38.8,8.2,11.5,40.1,61.4,30.2,40.4,65,,,,2014,,,,-5.0938725516174,71.9,65.8
FIU,100.08297793934,107.08475174497,0.31482848869369,6–5,6,11,47.2,50.2,45,35.4,21.6,16.4,37.8,32.3,66.2,46.8,48.6,32.2,35.6,10.3,11,43.3,55,29.3,35.1,66.5,,,,2014,,,,-2.2465337770153,68.9,67.8
BYU,109.58675260143,98.734708942715,0.76838589677865,7–7,7,14,50.2,47.4,42.6,32.5,14.6,15.7,32,27.4,80,48.6,47.4,37.4,31.6,8.2,10.2,54.9,53,20.5,37,78.4,,,,2014,,,,-1.6581988051411,66.5,72.1
"Illinois Chicago",104.1733307023,111.71664738116,0.30917904221799,3–9,3,12,47.1,52.8,36.1,47.3,17.4,15.7,28.3,29.1,67.4,45.4,53.6,33.8,34,4.4,10.8,42.9,51,33.1,30.4,67.9,,,,2014,,,,-6.0937604987379,71.8,73.9
Xavier,109.89764559984,94.276516455219,0.85360361926206,11–3,11,14,51.4,44.6,42.3,41.7,19.5,17.8,35.9,28.4,66.7,50.1,43.3,36.7,31.6,12.4,13.4,57.9,57.2,26.2,32,66.6,,,,2014,,,,1.2717611316797,64.4,60.9
Charlotte,106.31109722222,100.60916666667,0.65338513181118,8–4,8,12,48.7,48.3,43.4,30.1,20.1,17.5,37,32.3,70.2,47.1,49.4,35.5,30.9,8,7.6,48.9,44.2,26.5,36.2,70.7,,,,2014,,,,-0.92678157062613,68.2,67.4
Canisius,109.68626191313,105.58750949905,0.60777438105198,8–4,8,12,50.8,49.4,34.5,33.2,16.1,19.7,31.6,38.2,67.8,46.1,52.5,40.3,27.9,8,6.9,48.1,57.5,33.2,29.4,68,,,,2014,,,,-0.9401928917039,71,75.3
"Wake Forest",102.10397850917,95.806371057358,0.67527005723878,10–3,10,13,49.7,43.8,47.1,36.2,17.1,16.5,34.6,26.6,70.6,49.4,44.6,33.8,28,13,8.5,55.5,50.3,27.9,31.1,70,,,,2014,,,,0.028994978534869,61.9,65.7
