
"UC Santa Barbara",109.07798722913,108.39488491991,0.51805348700463,13–8,13,21,54.1,50,30.9,33.9,17.9,17.5,26.7,30.7,66.6,51,52,38.2,30.9,8.5,6.8,61.7,47.1,49,35.9,65.8,,,,2025,,,,-4.5274571121984,78.5,79.3
"Arkansas Pine Bluff",94.107964129566,120.62965099498,0.054410672271539,3–15,3,18,49.9,52.8,37,42.9,18.8,18.4,28.1,30.1,71.7,51,53.3,32,34.8,6.9,9.7,55.6,54.7,35.8,42.7,71,,,,2025,,,,-14.168128468282,55.9,69
Toledo,112.08469023238,119.88039935076,0.31577475900537,12–9,12,21,51.2,57,37.3,27.2,13.4,15.4,31.5,30.3,69,51.3,55,34,40.3,7.1,7,46.2,45.4,27.9,36.8,67.6,,,,2025,,,,-6.2729445923839,77.9,76.2
Indiana,112.94769903697,97.969283054703,0.8370056275346,9–10,9,19,49.3,51.3,30.8,31.9,15.7,15.7,30.4,27.9,68,49.1,52.1,33.1,33.3,7.7,9.5,58.4,49.4,33.9,39.1,67.3,,,,2025,,,,0.70448858919026,68.9,75
Louisiana,96.111341758061,109.89657404488,0.17633589761698,9–11,9,20,44.8,49.9,30.4,43.9,15.1,19.5,26.1,35,66.1,44.3,53.2,30.4,29.7,8.4,12,42.3,51.8,36.7,38.4,66,,,,2025,,,,-8.436068880477,74.6,73.4
"Central Michigan",105.43744867205,110.38628482647,0.37110430646416,8–11,8,19,51.1,52.8,37.6,29.2,15.8,18.8,33.2,29.2,67.9,51.9,51.2,32.9,36.6,7.8,8.5,46.9,52.3,29.9,43.1,66.7,,,,2025,,,,-8.9529392548738,74.1,69.6
Brown,102.3218750074,106.31320056534,0.391726971722,6–8,6,14,51,50.4,27.8,30,16.1,15.2,28.8,29.3,68.3,52.2,50.5,32.7,33.4,14.9,8.6,53.7,52.5,38.7,41.4,67.1,,,,2025,,,,-5.9587620695178,61.4,70.5
"Wright St.",108.51126199378,113.23876223316,0.37979639876909,8–10,8,18,56.4,53,27.6,36.9,18.7,14.1,32.3,28.5,68.2,55.2,51.6,38.8,37,7.6,7.6,54.2,48,37.4,35.9,68.2,,,,2025,,,,-7.9250601658287,68.8,71.6
"UC Irvine",107.56599056404,98.257358384073,0.73902659427269,17–4,17,21,52.2,46.2,37.5,23,17.4,17.9,28.4,27.5,69.7,51,43,36.1,34.3,9.2,6.7,62,58,37.2,38.3,69,,,,2025,,,,-0.53278356806472,80,73.4
Montana,112.76696151343,109.37097356451,0.58701655515214,18–3,18,21,58.8,51.6,37,29.9,15,15.9,21.4,27.9,66.2,57.9,52,40.4,33.9,7.8,7.6,49.7,43.5,35.1,34.3,66.8,,,,2025,,,,-0.76885139409929,75,72.5
UAB,118.6327848021,109.02166870952,0.72543661463281,15–5,15,20,50.6,52.4,30.5,28,13.2,15,38.6,31.7,68.8,49.9,51.7,34.9,35.8,11.5,8,54.7,49.9,28.3,32.3,68.8,,,,2025,,,,-0.88054607961173,76.2,66.6
Tulane,110.79814243039,106.63521188745,0.60835593286258,12–7,12,19,54.3,49,35.4,30.6,15.9,16.5,26.6,34.6,66.7,55.6,49.7,34.7,32,11.3,10.5,55.9,58.2,37.4,42.6,66.4,,,,2025,,,,-3.2375089085058,74.7,71.8
FIU,96.774062273366,104.81780385043,0.28532208636215,4–16,4,20,45.1,52.5,35,36.5,20.6,20.4,32.2,29.4,68.5,46.6,52.4,27.8,35.1,13.1,8.2,45.6,55.6,30.1,40.2,68.3,,,,2025,,,,-11.508247001866,71.3,73.9
BYU,127.07401827623,100.31845400203,0.93812870573211,14–7,14,21,57,51.9,31.4,30.4,18.1,15.8,30.6,30.2,67.1,57.7,50.9,37.5,35.4,8.2,10.3,60.8,51.2,48.1,43.4,67.2,,,,2025,,,,4.9627161625082,71.1,70.2
